role_noun,role_noun_set,sentence,sentence_format,task_wording,prompt_text,model,man,woman,person,feminine_score,genderedness_score
firefighter,"['firefighter', 'fireman', 'firewoman']","I'm just an old retired firefighter who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights.","I'm just an old retired [ROLE NOUN] who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights.",simple,"I'm just an old retired firefighter who enjoys a great many activities such as hunting, fishing, playing bluegrass music and seeing new sights. I am a",llama-3.1-8B,-5.556528091430660,-8.439340591430660,-5.986215591430660,0.6029879804291870,0.7004208615448470
firefighter,"['firefighter', 'fireman', 'firewoman']","I am a farmer, an ally, a firestarter, a firefighter.","I am a farmer, an ally, a firestarter, a [ROLE NOUN].",simple,"I am a farmer, an ally, a firestarter, a firefighter. I am a",llama-3.1-8B,-4.643314361572270,-3.6745643615722700,-4.658939361572270,0.4417670038092500,0.640979835645593
firefighter,"['firefighter', 'fireman', 'firewoman']","I was also a polar bear-guard, a helicopter controller and also a firefighter on the helicopter squad.","I was also a polar bear-guard, a helicopter controller and also a [ROLE NOUN] on the helicopter squad.",simple,"I was also a polar bear-guard, a helicopter controller and also a firefighter on the helicopter squad. I am a",llama-3.1-8B,-5.569396018981930,-6.553771018981930,-5.295958518981930,0.5405989209303730,0.6959687498853700
firefighter,"['firefighter', 'fireman', 'firewoman']","I went to a few colleges last year, so I’m known as the town firefighter.","I went to a few colleges last year, so I’m known as the town [ROLE NOUN].",simple,"I went to a few colleges last year, so I’m known as the town firefighter. I am a",llama-3.1-8B,-6.232847213745120,-6.404722213745120,-5.506284713745120,0.5068001604654340,0.6965206691542430
police officer,"['police officer', 'policeman', 'policewoman']",It was these early memories that sparked my desire to become a police officer.,It was these early memories that sparked my desire to become a [ROLE NOUN].,simple,It was these early memories that sparked my desire to become a police officer. I am a,llama-3.1-8B,-5.330087184906010,-6.267587184906010,-4.947274684906010,0.5404175858929210,0.7009797571123240
police officer,"['police officer', 'policeman', 'policewoman']","I started my career as a police officer working in a busy station dealing with all aspects of policing, I was also the cadet training officer developing teenagers who wanted to join the police when they turned 18, this was where my love for developing people began.","I started my career as a [ROLE NOUN] working in a busy station dealing with all aspects of policing, I was also the cadet training officer developing teenagers who wanted to join the police when they turned 18, this was where my love for developing people began.",simple,"I started my career as a police officer working in a busy station dealing with all aspects of policing, I was also the cadet training officer developing teenagers who wanted to join the police when they turned 18, this was where my love for developing people began. I am a",llama-3.1-8B,-6.715877532958980,-8.895565032958980,-5.145565032958980,0.5698105729434180,0.7521046803857520
police officer,"['police officer', 'policeman', 'policewoman']",It was then when my mind shifted from wanting to be a police officer to wanting to be a crime beat reporter.,It was then when my mind shifted from wanting to be a [ROLE NOUN] to wanting to be a crime beat reporter.,simple,It was then when my mind shifted from wanting to be a police officer to wanting to be a crime beat reporter. I am a,llama-3.1-8B,-5.593624591827390,-5.062374591827390,-4.531124591827390,0.4750727270693260,0.7016469570661980
police officer,"['police officer', 'policeman', 'policewoman']","I started in the business of caring for pets due to my love of animals, having previously been a police officer for 22 years.","I started in the business of caring for pets due to my love of animals, having previously been a [ROLE NOUN] for 22 years.",simple,"I started in the business of caring for pets due to my love of animals, having previously been a police officer for 22 years. I am a",llama-3.1-8B,-7.403397560119630,-9.278397560119630,-6.192460060119630,0.5561989877733590,0.7292825488177290
police officer,"['police officer', 'policeman', 'policewoman']","While I had intended to work in that field for only a few years, until I completed my college studies and obtained my degree, life took hold and between marriage, buying a house and raising kiddos that career as a police officer became a major part of my life for nearly 30 years.","While I had intended to work in that field for only a few years, until I completed my college studies and obtained my degree, life took hold and between marriage, buying a house and raising kiddos that career as a [ROLE NOUN] became a major part of my life for nearly 30 years.",simple,"While I had intended to work in that field for only a few years, until I completed my college studies and obtained my degree, life took hold and between marriage, buying a house and raising kiddos that career as a police officer became a major part of my life for nearly 30 years. I am a",llama-3.1-8B,-6.041179180145260,-5.259929180145260,-5.150554180145260,0.4654348062555910,0.686928043443272
police officer,"['police officer', 'policeman', 'policewoman']",My full-time job for the last 15 years has been a police officer.,My full-time job for the last 15 years has been a [ROLE NOUN].,simple,My full-time job for the last 15 years has been a police officer. I am a,llama-3.1-8B,-5.936518669128420,-6.272456169128420,-6.084956169128420,0.5137578094987690,0.6673784236601790
police officer,"['police officer', 'policeman', 'policewoman']",During my career as an police officer I've always remained active by doing small edits at existing Wordpress sites.,During my career as an [ROLE NOUN] I've always remained active by doing small edits at existing Wordpress sites.,simple,During my career as an police officer I've always remained active by doing small edits at existing Wordpress sites. I am a,llama-3.1-8B,-6.038802623748780,-9.991928100585940,-4.952865123748780,0.6232983556649820,0.763964900982348
police officer,"['police officer', 'policeman', 'policewoman']","From an early age, I always wanted to be a police officer.","From an early age, I always wanted to be a [ROLE NOUN].",simple,"From an early age, I always wanted to be a police officer. I am a",llama-3.1-8B,-5.694546699523930,-6.757046699523930,-4.889859199523930,0.542665222271121,0.7180248210621840
police officer,"['police officer', 'policeman', 'policewoman']",I am a retired police officer and veteran (achievements I am incredibly proud of).,I am a retired [ROLE NOUN] and veteran (achievements I am incredibly proud of).,simple,I am a retired police officer and veteran (achievements I am incredibly proud of). I am a,llama-3.1-8B,-4.22511100769043,-6.39698600769043,-5.23292350769043,0.6022338148886760,0.669951640865063
police officer,"['police officer', 'policeman', 'policewoman']",I once had ambitions to be a police officer.,I once had ambitions to be a [ROLE NOUN].,simple,I once had ambitions to be a police officer. I am a,llama-3.1-8B,-4.303544044494630,-3.912919044494630,-4.701981544494630,0.4762291270727260,0.6360257230729340
police officer,"['police officer', 'policeman', 'policewoman']","I’d hunted down and arrested murderers, rapists, burglars and drug dealers as a police officer.","I’d hunted down and arrested murderers, rapists, burglars and drug dealers as a [ROLE NOUN].",simple,"I’d hunted down and arrested murderers, rapists, burglars and drug dealers as a police officer. I am a",llama-3.1-8B,-4.478794097900390,-5.314731597900390,-6.041294097900390,0.5426780674276700,0.6184804010018780
police officer,"['police officer', 'policeman', 'policewoman']","During my five years of active duty, I worked as a military police officer.","During my five years of active duty, I worked as a military [ROLE NOUN].",simple,"During my five years of active duty, I worked as a military police officer. I am a",llama-3.1-8B,-5.512222766876220,-5.246597766876220,-5.816910266876220,0.48765547770005600,0.6490706601813540
police officer,"['police officer', 'policeman', 'policewoman']","Before I went to school, I worked as an auto mechanic, campus police officer, factory helot, day laborer and cab driver for a former motorcycle gang (don’t ask).","Before I went to school, I worked as an auto mechanic, campus [ROLE NOUN], factory helot, day laborer and cab driver for a former motorcycle gang (don’t ask).",simple,"Before I went to school, I worked as an auto mechanic, campus police officer, factory helot, day laborer and cab driver for a former motorcycle gang (don’t ask). I am a",llama-3.1-8B,-5.496418952941900,-8.531575202941900,-6.168293952941900,0.6081821184223610,0.6945827906739760
police officer,"['police officer', 'policeman', 'policewoman']","When I was four, I was set on becoming a police officer, but that never panned out.","When I was four, I was set on becoming a [ROLE NOUN], but that never panned out.",simple,"When I was four, I was set on becoming a police officer, but that never panned out. I am a",llama-3.1-8B,-5.603267669677730,-6.009517669677730,-5.978267669677730,0.5174914970064600,0.6601529387349450
police officer,"['police officer', 'policeman', 'policewoman']",I also believe that by working as a police officer I also got a more humble picture of my fellow human beings.,I also believe that by working as a [ROLE NOUN] I also got a more humble picture of my fellow human beings.,simple,I also believe that by working as a police officer I also got a more humble picture of my fellow human beings. I am a,llama-3.1-8B,-4.689789772033690,-5.658539772033690,-3.4710397720336900,0.5468070714154720,0.7488279173500670
police officer,"['police officer', 'policeman', 'policewoman']","Finally, I am not trying to write a formal academic treatise free of bias – I’m a police officer, writing about police related mental health incidents from that perspective and there are reasons for that.","Finally, I am not trying to write a formal academic treatise free of bias – I’m a [ROLE NOUN], writing about police related mental health incidents from that perspective and there are reasons for that.",simple,"Finally, I am not trying to write a formal academic treatise free of bias – I’m a police officer, writing about police related mental health incidents from that perspective and there are reasons for that. I am a",llama-3.1-8B,-4.967170715332030,-6.381233215332030,-5.006233215332030,0.5623022633244100,0.693895182715341
police officer,"['police officer', 'policeman', 'policewoman']","Far too much rubbish described as 'Fine' or 'Very Fine' is offered for sale these days, and I refuse to be part of such a practise, which to me as a retired police officer amounts to fraud!","Far too much rubbish described as 'Fine' or 'Very Fine' is offered for sale these days, and I refuse to be part of such a practise, which to me as a retired [ROLE NOUN] amounts to fraud!",simple,"Far too much rubbish described as 'Fine' or 'Very Fine' is offered for sale these days, and I refuse to be part of such a practise, which to me as a retired police officer amounts to fraud! I am a",llama-3.1-8B,-5.357832908630370,-11.791426658630400,-6.443770408630370,0.6875764293136660,0.7268782172016470
police officer,"['police officer', 'policeman', 'policewoman']","Far too much rubbish described as 'Fine' or 'Very Fine' is offered for sale these days, and I refuse to be part of such a practise, which to me as a retired police officer amounts to fraud!","Far too much rubbish described as 'Fine' or 'Very Fine' is offered for sale these days, and I refuse to be part of such a practise, which to me as a retired [ROLE NOUN] amounts to fraud!",simple,"Far too much rubbish described as 'Fine' or 'Very Fine' is offered for sale these days, and I refuse to be part of such a practise, which to me as a retired police officer amounts to fraud! I am a",llama-3.1-8B,-5.357832908630370,-11.791426658630400,-6.443770408630370,0.6875764293136660,0.7268782172016470
police officer,"['police officer', 'policeman', 'policewoman']",I was rubbish at being a police officer and got thrown out after 2 years.,I was rubbish at being a [ROLE NOUN] and got thrown out after 2 years.,simple,I was rubbish at being a police officer and got thrown out after 2 years. I am a,llama-3.1-8B,-5.446564674377440,-6.126252174377440,-6.907502174377440,0.5293656898265490,0.6262238673622930
police officer,"['police officer', 'policeman', 'policewoman']","At that point, I’d already been a police officer for over ten years.","At that point, I’d already been a [ROLE NOUN] for over ten years.",simple,"At that point, I’d already been a police officer for over ten years. I am a",llama-3.1-8B,-4.988430500030520,-4.808743000030520,-5.175930500030520,0.49082962550378000,0.6543181360392030
police officer,"['police officer', 'policeman', 'policewoman']","I have been a nurse, a police officer, a teacher and then for the last twenty five years, an educational psychologist.","I have been a nurse, a [ROLE NOUN], a teacher and then for the last twenty five years, an educational psychologist.",simple,"I have been a nurse, a police officer, a teacher and then for the last twenty five years, an educational psychologist. I am a",llama-3.1-8B,-5.223332405090330,-5.629582405090330,-5.035832405090330,0.518716170130577,0.6830566729483690
police officer,"['police officer', 'policeman', 'policewoman']","As a child I had many ambitions, I wanted to be a teacher, a police officer and a beautician!","As a child I had many ambitions, I wanted to be a teacher, a [ROLE NOUN] and a beautician!",simple,"As a child I had many ambitions, I wanted to be a teacher, a police officer and a beautician! I am a",llama-3.1-8B,-7.802938938140870,-5.248251438140870,-5.420126438140870,0.4021281804055710,0.7065652388188820
police officer,"['police officer', 'policeman', 'policewoman']","But also its dark sides are constant companions, which I experience again and again as a passionate kitesurfer, in my profession as a police officer and in everyday life.","But also its dark sides are constant companions, which I experience again and again as a passionate kitesurfer, in my profession as a [ROLE NOUN] and in everyday life.",simple,"But also its dark sides are constant companions, which I experience again and again as a passionate kitesurfer, in my profession as a police officer and in everyday life. I am a",llama-3.1-8B,-3.65742301940918,-6.07148551940918,-4.21992301940918,0.624066460814586,0.69747121815948
police officer,"['police officer', 'policeman', 'policewoman']",My background is in direct sales but I started my working life as a police officer!,My background is in direct sales but I started my working life as a [ROLE NOUN]!,simple,My background is in direct sales but I started my working life as a police officer! I am a,llama-3.1-8B,-8.088269233703610,-6.892956733703610,-6.596081733703610,0.46010631898215500,0.6943046915271990
police officer,"['police officer', 'policeman', 'policewoman']",When I was a teenager I wanted to become a police officer or a forester.,When I was a teenager I wanted to become a [ROLE NOUN] or a forester.,simple,When I was a teenager I wanted to become a police officer or a forester. I am a,llama-3.1-8B,-4.511889457702640,-4.418139457702640,-4.300951957702640,0.49475085686238500,0.6749332495488400
police officer,"['police officer', 'policeman', 'policewoman']","I’ve always been a believer in thinking that I can do anything that I set my mind to, which has had me pondering on being a police officer, a lawyer, a social worker and a teacher, just to name a few professions that have crossed my mind over the years.","I’ve always been a believer in thinking that I can do anything that I set my mind to, which has had me pondering on being a [ROLE NOUN], a lawyer, a social worker and a teacher, just to name a few professions that have crossed my mind over the years.",simple,"I’ve always been a believer in thinking that I can do anything that I set my mind to, which has had me pondering on being a police officer, a lawyer, a social worker and a teacher, just to name a few professions that have crossed my mind over the years. I am a",llama-3.1-8B,-6.472146987915040,-3.831521987915040,-3.495584487915040,0.3718599653097230,0.7466830725952670
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","Growing up I always imagined being a TV meteorologist, however sometimes life throws you a curve ball.","Growing up I always imagined being a TV [ROLE NOUN], however sometimes life throws you a curve ball.",simple,"Growing up I always imagined being a TV meteorologist, however sometimes life throws you a curve ball. I am a",llama-3.1-8B,-7.588456153869630,-6.565018653869630,-6.377518653869630,0.4638450093032850,0.6893711614201710
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",My first job out of college was as a meteorologist at a weather modification company.,My first job out of college was as a [ROLE NOUN] at a weather modification company.,simple,My first job out of college was as a meteorologist at a weather modification company. I am a,llama-3.1-8B,-7.213123321533200,-6.822498321533200,-6.338123321533200,0.4860845137488810,0.6889073004228720
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","Formerly a broadcast meteorologist, I left what I once considered a dream job to pursue happiness and it has been the greatest decision I’ve ever made!","Formerly a broadcast [ROLE NOUN], I left what I once considered a dream job to pursue happiness and it has been the greatest decision I’ve ever made!",simple,"Formerly a broadcast meteorologist, I left what I once considered a dream job to pursue happiness and it has been the greatest decision I’ve ever made! I am a",llama-3.1-8B,-8.120979309082030,-6.027229309082030,-6.691291809082030,0.42600653352990700,0.678913041488573
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","I worked as a meteorologist, forecasting the weather both at home as well as in wild, remote places overseas.","I worked as a [ROLE NOUN], forecasting the weather both at home as well as in wild, remote places overseas.",simple,"I worked as a meteorologist, forecasting the weather both at home as well as in wild, remote places overseas. I am a",llama-3.1-8B,-6.11591100692749,-6.71747350692749,-6.61591100692749,0.5234374065294530,0.6598380131630950
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",I’m a meteorologist for a television station.,I’m a [ROLE NOUN] for a television station.,simple,I’m a meteorologist for a television station. I am a,llama-3.1-8B,-5.30879020690918,-5.23066520690918,-5.23847770690918,0.4962936889558080,0.6679870762015480
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","As a meteorologist and storm chaser, I continued to develop a love for the landscape and the scenes nature has to offer.","As a [ROLE NOUN] and storm chaser, I continued to develop a love for the landscape and the scenes nature has to offer.",simple,"As a meteorologist and storm chaser, I continued to develop a love for the landscape and the scenes nature has to offer. I am a",llama-3.1-8B,-6.044984817504880,-8.521547317504880,-6.380922317504880,0.5850086512371650,0.6953843565112090
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",I am a cosmic meteorologist - I read predictions fully aware that they are only probabilities.,I am a cosmic [ROLE NOUN] - I read predictions fully aware that they are only probabilities.,simple,I am a cosmic meteorologist - I read predictions fully aware that they are only probabilities. I am a,llama-3.1-8B,-6.482829570770260,-7.662517070770260,-5.498454570770260,0.5416987837023250,0.7200921292502000
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","As a career broadcast meteorologist I bring unique, relatable experience to my clients from forecasting every type of extreme weather to life-seasoned communications skills.","As a career broadcast [ROLE NOUN] I bring unique, relatable experience to my clients from forecasting every type of extreme weather to life-seasoned communications skills.",simple,"As a career broadcast meteorologist I bring unique, relatable experience to my clients from forecasting every type of extreme weather to life-seasoned communications skills. I am a",llama-3.1-8B,-7.374387741088870,-7.499387741088870,-6.085325241088870,0.5042020265853070,0.7096571402830480
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",I’m a trained meteorologist with 7 years of experience working on television on the local level and on the national level.,I’m a trained [ROLE NOUN] with 7 years of experience working on television on the local level and on the national level.,simple,I’m a trained meteorologist with 7 years of experience working on television on the local level and on the national level. I am a,llama-3.1-8B,-8.204768180847170,-8.290705680847170,-7.275080680847170,0.5026048812153120,0.6939456894946580
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","Before I became a piano teacher, I was a television meteorologist.","Before I became a piano teacher, I was a television [ROLE NOUN].",simple,"Before I became a piano teacher, I was a television meteorologist. I am a",llama-3.1-8B,-8.367439270019530,-6.859626770019530,-6.312751770019530,0.45048906676981400,0.7069264083064050
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","There are many similar pictures — I personally made a lot of them in the mountains — but with clear blue sky, or with natural clouds (I also worked for many years as a meteorologist at high mountain weather station, and am very familiar with the weather phenomenon).","There are many similar pictures — I personally made a lot of them in the mountains — but with clear blue sky, or with natural clouds (I also worked for many years as a [ROLE NOUN] at high mountain weather station, and am very familiar with the weather phenomenon).",simple,"There are many similar pictures — I personally made a lot of them in the mountains — but with clear blue sky, or with natural clouds (I also worked for many years as a meteorologist at high mountain weather station, and am very familiar with the weather phenomenon). I am a",llama-3.1-8B,-5.229790687561040,-7.971978187561040,-4.909478187561040,0.6038568212312630,0.7289265520717980
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",I am not your average meteorologist.,I am not your average [ROLE NOUN].,simple,I am not your average meteorologist. I am a,llama-3.1-8B,-4.804633140563970,-4.039008140563970,-4.617133140563970,0.4567132487817080,0.6569934985966700
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","For more than 20 years, I have been blessed to be your meteorologist.","For more than 20 years, I have been blessed to be your [ROLE NOUN].",simple,"For more than 20 years, I have been blessed to be your meteorologist. I am a",llama-3.1-8B,-6.269848823547360,-9.254223823547360,-7.176098823547360,0.5961208784525530,0.6838746864609310
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","From the very first time I crawled under my bed to hide from a thunderstorm, I knew exactly what I wanted to be - a broadcast meteorologist.","From the very first time I crawled under my bed to hide from a thunderstorm, I knew exactly what I wanted to be - a broadcast [ROLE NOUN].",simple,"From the very first time I crawled under my bed to hide from a thunderstorm, I knew exactly what I wanted to be - a broadcast meteorologist. I am a",llama-3.1-8B,-7.093680381774900,-7.031180381774900,-6.062430381774900,0.4977875888107410,0.6996907441353800
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",Actually once I almost became a meteorologist in one of the polish TV stations.,Actually once I almost became a [ROLE NOUN] in one of the polish TV stations.,simple,Actually once I almost became a meteorologist in one of the polish TV stations. I am a,llama-3.1-8B,-5.825992584228520,-6.021305084228520,-4.474430084228520,0.5082429135092980,0.7258605123166390
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","Now TV wasn’t ever a field I thought I would be a part of, but here was my chance to be a meteorologist…something I had always wanted to be.","Now TV wasn’t ever a field I thought I would be a part of, but here was my chance to be a [ROLE NOUN]…something I had always wanted to be.",simple,"Now TV wasn’t ever a field I thought I would be a part of, but here was my chance to be a meteorologist…something I had always wanted to be. I am a",llama-3.1-8B,-6.115754127502440,-6.561066627502440,-4.857941627502440,0.5175640449843940,0.7229536664637830
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",My very first goal was to be a meteorologist on a local news station.,My very first goal was to be a [ROLE NOUN] on a local news station.,simple,My very first goal was to be a meteorologist on a local news station. I am a,llama-3.1-8B,-7.068997859954830,-6.045560359954830,-4.920560359954830,0.4609808625331240,0.7271678398916410
meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']","For more than 20 years, I have been blessed to be your meteorologist.","For more than 20 years, I have been blessed to be your [ROLE NOUN].",simple,"For more than 20 years, I have been blessed to be your meteorologist. I am a",llama-3.1-8B,-6.269848823547360,-9.254223823547360,-7.176098823547360,0.5961208784525530,0.6838746864609310
